iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,5/1/2020,15,15,,,,,1.539,1.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/2/2020,32,17,,,,,3.282,1.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/3/2020,76,44,,2,2,,7.795,4.513,,0.205,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/4/2020,128,52,,4,2,,13.129,5.334,,0.41,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/5/2020,230,102,,7,3,,23.591,10.462,,0.718,0.308,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/6/2020,293,63,,7,0,,30.052,6.462,,0.718,0,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/7/2020,379,86,54.143,9,2,,38.873,8.821,5.553,0.923,0.205,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/8/2020,461,82,63.714,16,7,,47.284,8.411,6.535,1.641,0.718,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/9/2020,522,61,70,18,2,2.571,53.541,6.257,7.18,1.846,0.205,0.264,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/10/2020,561,39,69.286,19,1,2.429,57.541,4,7.107,1.949,0.103,0.249,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/11/2020,612,51,69.143,20,1,2.286,62.772,5.231,7.092,2.051,0.103,0.234,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/12/2020,661,49,61.571,21,1,2,67.797,5.026,6.315,2.154,0.103,0.205,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/13/2020,729,68,62.286,23,2,2.286,74.772,6.975,6.389,2.359,0.205,0.234,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/14/2020,907,178,75.429,32,9,3.286,93.029,18.257,7.737,3.282,0.923,0.337,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/15/2020,1085,178,89.143,36,4,2.857,111.286,18.257,9.143,3.692,0.41,0.293,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/16/2020,1118,33,85.143,36,0,2.571,114.671,3.385,8.733,3.692,0,0.264,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/17/2020,1322,204,108.714,39,3,2.857,135.595,20.924,11.151,4,0.308,0.293,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/18/2020,1322,0,101.429,39,0,2.714,135.595,0,10.403,4,0,0.278,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/19/2020,1729,407,152.571,44,5,3.286,177.34,41.745,15.649,4.513,0.513,0.337,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/20/2020,1936,207,172.429,44,0,3,198.572,21.232,17.686,4.513,0,0.308,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/21/2020,2140,204,176.143,44,0,1.714,219.496,20.924,18.067,4.513,0,0.176,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/22/2020,2350,210,180.714,44,0,1.143,241.035,21.539,18.536,4.513,0,0.117,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/23/2020,2551,201,204.714,44,0,1.143,261.651,20.616,20.997,4.513,0,0.117,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/24/2020,2738,187,202.286,44,0,0.714,280.831,19.18,20.748,4.513,0,0.073,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/25/2020,2929,191,229.571,46,2,1,300.422,19.59,23.547,4.718,0.205,0.103,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/26/2020,3100,171,195.857,46,0,0.286,317.961,17.539,20.089,4.718,0,0.029,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/27/2020,3266,166,190,47,1,0.429,334.987,17.026,19.488,4.821,0.103,0.044,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/28/2020,3424,158,183.429,47,0,0.429,351.193,16.206,18.814,4.821,0,0.044,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/29/2020,3563,139,173.286,47,0,0.429,365.45,14.257,17.774,4.821,0,0.044,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/30/2020,3686,123,162.143,47,0,0.429,378.066,12.616,16.631,4.821,0,0.044,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,5/31/2020,3807,121,152.714,47,0,0.429,390.477,12.411,15.664,4.821,0,0.044,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,3193.7,22.98,93.11,327.5715733
TJK,Asia,Tajikistan,6/1/2020,3930,123,143,47,0,0.143,403.092,12.616,14.667,4.821,0,0.015,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/2/2020,4013,83,130.429,47,0,0.143,411.606,8.513,13.378,4.821,0,0.015,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/3/2020,4100,87,119.143,47,0,0,420.529,8.923,12.22,4.821,0,0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/4/2020,4191,91,109.571,48,1,0.143,429.863,9.334,11.239,4.923,0.103,0.015,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/5/2020,4289,98,103.714,48,0,0.143,439.914,10.052,10.638,4.923,0,0.015,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/6/2020,4370,81,97.714,48,0,0.143,448.222,8.308,10.022,4.923,0,0.015,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/7/2020,4453,83,92.286,48,0,0.143,456.736,8.513,9.466,4.923,0,0.015,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/8/2020,4529,76,85.571,48,0,0.143,464.531,7.795,8.777,4.923,0,0.015,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/9/2020,4609,80,85.143,48,0,0.143,472.736,8.205,8.733,4.923,0,0.015,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/10/2020,4690,81,84.286,48,0,0.143,481.044,8.308,8.645,4.923,0,0.015,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/11/2020,4763,73,81.714,48,0,0,488.532,7.487,8.381,4.923,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/12/2020,4834,71,77.857,49,1,0.143,495.814,7.282,7.986,5.026,0.103,0.015,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/13/2020,4902,68,76,49,0,0.143,502.789,6.975,7.795,5.026,0,0.015,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/14/2020,4971,69,74,50,1,0.286,509.866,7.077,7.59,5.128,0.103,0.029,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/15/2020,5035,64,72.286,50,0,0.286,516.43,6.564,7.414,5.128,0,0.029,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/16/2020,5097,62,69.714,50,0,0.286,522.789,6.359,7.15,5.128,0,0.029,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/17/2020,5160,63,67.143,50,0,0.286,529.251,6.462,6.887,5.128,0,0.029,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/18/2020,5221,61,65.429,51,1,0.429,535.508,6.257,6.711,5.231,0.103,0.044,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/19/2020,5279,58,63.571,51,0,0.286,541.457,5.949,6.52,5.231,0,0.029,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/20/2020,5338,59,62.286,51,0,0.286,547.508,6.052,6.389,5.231,0,0.029,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/21/2020,5399,61,61.143,52,1,0.286,553.765,6.257,6.271,5.334,0.103,0.029,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/22/2020,5457,58,60.286,52,0,0.286,559.714,5.949,6.183,5.334,0,0.029,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/23/2020,5513,56,59.429,52,0,0.286,565.458,5.744,6.095,5.334,0,0.029,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/24/2020,5567,54,58.143,52,0,0.286,570.996,5.539,5.964,5.334,0,0.029,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/25/2020,5630,63,58.429,52,0,0.143,577.458,6.462,5.993,5.334,0,0.015,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/26/2020,5691,61,58.857,52,0,0.143,583.715,6.257,6.037,5.334,0,0.015,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/27/2020,5747,56,58.429,52,0,0.143,589.459,5.744,5.993,5.334,0,0.015,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/28/2020,5799,52,57.143,52,0,0,594.792,5.334,5.861,5.334,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/29/2020,5849,50,56,52,0,0,599.921,5.128,5.744,5.334,0,0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,6/30/2020,5900,51,55.286,52,0,0,605.151,5.231,5.671,5.334,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,3851.8,23.38,25.55,395.0716053
TJK,Asia,Tajikistan,7/1/2020,5954,54,55.286,52,0,0,610.69,5.539,5.671,5.334,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/2/2020,6005,51,53.571,52,0,0,615.921,5.231,5.495,5.334,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/3/2020,6005,0,44.857,52,0,0,615.921,0,4.601,5.334,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/4/2020,6058,53,44.429,52,0,0,621.357,5.436,4.557,5.334,0,0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/5/2020,6159,101,51.429,52,0,0,631.717,10.359,5.275,5.334,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/6/2020,6213,54,52,53,1,0.143,637.255,5.539,5.334,5.436,0.103,0.015,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/7/2020,6262,49,51.714,53,0,0.143,642.281,5.026,5.304,5.436,0,0.015,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/8/2020,6315,53,51.571,53,0,0.143,647.717,5.436,5.29,5.436,0,0.015,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/9/2020,6363,48,51.143,54,1,0.286,652.64,4.923,5.246,5.539,0.103,0.029,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/10/2020,6409,46,57.714,54,0,0.286,657.359,4.718,5.92,5.539,0,0.029,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/11/2020,6456,47,56.857,55,1,0.429,662.179,4.821,5.832,5.641,0.103,0.044,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/12/2020,6505,49,49.429,55,0,0.429,667.205,5.026,5.07,5.641,0,0.044,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/13/2020,6551,46,48.286,55,0,0.286,671.923,4.718,4.953,5.641,0,0.029,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/14/2020,6595,44,47.571,55,0,0.286,676.436,4.513,4.879,5.641,0,0.029,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/15/2020,6643,48,46.857,56,1,0.429,681.36,4.923,4.806,5.744,0.103,0.044,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/16/2020,6695,52,47.429,56,0,0.286,686.693,5.334,4.865,5.744,0,0.029,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/17/2020,6741,46,47.429,56,0,0.286,691.411,4.718,4.865,5.744,0,0.029,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/18/2020,6786,45,47.143,56,0,0.143,696.027,4.616,4.835,5.744,0,0.015,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/19/2020,6834,48,47,57,1,0.286,700.95,4.923,4.821,5.846,0.103,0.029,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/20/2020,6878,44,46.714,57,0,0.286,705.463,4.513,4.791,5.846,0,0.029,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/21/2020,6921,43,46.571,57,0,0.286,709.873,4.41,4.777,5.846,0,0.029,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/22/2020,6967,46,46.286,57,0,0.143,714.592,4.718,4.747,5.846,0,0.015,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/23/2020,7015,48,45.714,58,1,0.286,719.515,4.923,4.689,5.949,0.103,0.029,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
TJK,Asia,Tajikistan,7/24/2020,7060,45,45.571,58,0,0.286,724.13,4.616,4.674,5.949,0,0.029,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,9749625,64.281,23.3,3.466,2.155,2896.913,4.8,427.698,7.11,,,72.704,4.8,71.1,0.668,,,,
