iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,3/30/2020,820,75,74.143,23,4,2.714,17.98,1.645,1.626,0.504,0.088,0.06,1.7,,,,,,,,,6697,660,0.147,0.014,557,0.012,0.233,4.3,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,3/31/2020,1054,234,95.286,27,4,3,23.111,5.131,2.089,0.592,0.088,0.066,1.67,,,,,,,,,7367,670,0.162,0.015,589,0.013,0.216,4.6,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,-571.1,-0.75,-1.06,-12.52252371
ARG,South America,Argentina,4/1/2020,1054,0,95.286,28,1,2.857,23.111,0,2.089,0.614,0.022,0.063,1.53,,,,,,,,,8438,1071,0.185,0.023,663,0.015,0.193,5.2,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/2/2020,1133,79,90.143,36,8,3.857,24.843,1.732,1.977,0.789,0.175,0.085,1.44,,,,,,,,,10110,1672,0.222,0.037,819,0.018,0.166,6,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/3/2020,1265,132,96.571,39,3,3.714,27.738,2.894,2.118,0.855,0.066,0.081,1.41,,,,,,,,,11714,1604,0.257,0.035,982,0.022,0.147,6.8,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/4/2020,1451,186,108.714,43,4,3.571,31.816,4.078,2.384,0.943,0.088,0.078,1.36,,,,,,,,,13118,1404,0.288,0.031,1114,0.024,0.137,7.3,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/5/2020,1451,0,100.857,44,1,3.571,31.816,0,2.211,0.965,0.022,0.078,1.25,,,,,,,,,14204,1086,0.311,0.024,1167,0.026,0.128,7.8,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/6/2020,1554,103,104.857,48,4,3.571,34.075,2.258,2.299,1.052,0.088,0.078,1.23,,,,,,,,,15572,1368,0.341,0.03,1268,0.028,0.121,8.3,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/7/2020,1628,74,82,56,8,4.143,35.697,1.623,1.798,1.228,0.175,0.091,1.19,,,,,,,,,17258,1686,0.378,0.037,1413,0.031,0.11,9.1,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/8/2020,1715,87,94.429,63,7,5,37.605,1.908,2.071,1.381,0.153,0.11,1.18,,,,,,,,,19266,2008,0.422,0.044,1547,0.034,0.104,9.6,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/9/2020,1795,80,94.571,72,9,5.143,39.359,1.754,2.074,1.579,0.197,0.113,1.16,,,,,,,,,21121,1855,0.463,0.041,1573,0.034,0.098,10.2,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/10/2020,1975,180,101.429,82,10,6.143,43.306,3.947,2.224,1.798,0.219,0.135,1.18,,,,,,,,,22840,1719,0.501,0.038,1589,0.035,0.102,9.8,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/11/2020,1975,0,74.857,83,1,5.714,43.306,0,1.641,1.82,0.022,0.125,1.14,,,,,,,,,24662,1822,0.541,0.04,1649,0.036,0.096,10.4,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/12/2020,2142,167,98.714,90,7,6.571,46.968,3.662,2.165,1.973,0.153,0.144,1.18,,,,,,,,,26253,1591,0.576,0.035,1721,0.038,0.093,10.8,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/13/2020,2208,66,93.429,97,7,7,48.415,1.447,2.049,2.127,0.153,0.153,1.16,,,,,,,,,28118,1865,0.617,0.041,1792,0.039,0.09,11.1,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/14/2020,2277,69,92.714,102,5,6.571,49.928,1.513,2.033,2.237,0.11,0.144,1.16,,,,,,,,,30232,2114,0.663,0.046,1853,0.041,0.093,10.8,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/15/2020,2443,166,104,111,9,6.857,53.568,3.64,2.28,2.434,0.197,0.15,1.18,,,,,,,,,32534,2302,0.713,0.05,1895,0.042,0.096,10.4,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/16/2020,2571,128,110.857,115,4,6.143,56.374,2.807,2.431,2.522,0.088,0.135,1.15,,,,,,,,,34894,2360,0.765,0.052,1968,0.043,0.096,10.4,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/17/2020,2669,98,99.143,123,8,5.857,58.523,2.149,2.174,2.697,0.175,0.128,1.13,,,,,,,,,37088,2194,0.813,0.048,2035,0.045,0.09,11.1,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/18/2020,2758,89,111.857,129,6,6.571,60.475,1.952,2.453,2.829,0.132,0.144,1.13,,,,,,,,,39369,2281,0.863,0.05,2101,0.046,0.091,11,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/19/2020,2839,81,99.571,132,3,6,62.251,1.776,2.183,2.894,0.066,0.132,1.14,,,,,,,,,41000,1631,0.899,0.036,2107,0.046,0.09,11.1,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/20/2020,2941,102,104.714,136,4,5.571,64.487,2.237,2.296,2.982,0.088,0.122,1.18,,,,,,,,,43386,2386,0.951,0.052,2181,0.048,0.088,11.4,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/21/2020,3031,90,107.714,147,11,6.429,66.461,1.973,2.362,3.223,0.241,0.141,1.2,,,,,,,,,46282,2896,1.015,0.064,2293,0.05,0.089,11.2,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/22/2020,3144,113,100.143,152,5,5.857,68.939,2.478,2.196,3.333,0.11,0.128,1.25,,,,,,,,,48946,2664,1.073,0.058,2345,0.051,0.084,11.9,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/23/2020,3435,291,123.429,165,13,7.143,75.319,6.381,2.706,3.618,0.285,0.157,1.3,,,,,,,,,51663,2717,1.133,0.06,2396,0.053,0.083,12,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/24/2020,3607,172,134,176,11,7.571,79.091,3.771,2.938,3.859,0.241,0.166,1.26,,,,,,,,,54970,3307,1.205,0.073,2555,0.056,0.084,11.9,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/25/2020,3780,173,146,185,9,8,82.884,3.793,3.201,4.056,0.197,0.175,1.22,,,,,,,,,57614,2644,1.263,0.058,2606,0.057,0.087,11.5,tests performed,,,,,,,,,,,,,,100,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/26/2020,3892,112,150.429,192,7,8.571,85.34,2.456,3.298,4.21,0.153,0.188,1.17,,,,,,,,,59348,1734,1.301,0.038,2621,0.057,0.088,11.4,tests performed,,,,,,,,,,,,,,98.15,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/27/2020,4003,111,151.714,197,5,8.714,87.774,2.434,3.327,4.32,0.11,0.191,1.13,,,,,,,,,61586,2238,1.35,0.049,2600,0.057,0.091,11,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/28/2020,4127,124,156.571,207,10,8.571,90.493,2.719,3.433,4.539,0.219,0.188,1.11,,,,,,,,,64531,2945,1.415,0.065,2607,0.057,0.086,11.6,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/29/2020,4285,158,163,214,7,8.857,93.957,3.464,3.574,4.692,0.153,0.194,1.09,,,,,,,,,67632,3101,1.483,0.068,2669,0.059,0.086,11.6,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,4/30/2020,4428,143,141.857,218,4,7.571,97.093,3.136,3.111,4.78,0.088,0.166,1.07,,,,,,,,,70493,2861,1.546,0.063,2690,0.059,0.087,11.5,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,-1475,-1.45,-3.49,-32.34236119
ARG,South America,Argentina,5/1/2020,4532,104,132.143,225,7,7,99.373,2.28,2.897,4.934,0.153,0.153,1.06,,,,,,,,,73546,3053,1.613,0.067,2654,0.058,0.084,11.9,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/2/2020,4681,149,128.714,237,12,7.429,102.64,3.267,2.822,5.197,0.263,0.163,1.09,,,,,,,,,75841,2295,1.663,0.05,2604,0.057,0.08,12.5,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/3/2020,4783,102,127.286,246,9,7.714,104.877,2.237,2.791,5.394,0.197,0.169,1.1,,,,,,,,,77973,2132,1.71,0.047,2661,0.058,0.08,12.5,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/4/2020,4887,104,126.286,260,14,9,107.157,2.28,2.769,5.701,0.307,0.197,1.14,,,,,,,,,80839,2866,1.773,0.063,2750,0.06,0.075,13.3,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/5/2020,5020,133,127.571,264,4,8.143,110.074,2.916,2.797,5.789,0.088,0.179,1.18,,,,,,,,,84903,4064,1.862,0.089,2910,0.064,0.076,13.2,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/6/2020,5208,188,131.857,273,9,8.429,114.196,4.122,2.891,5.986,0.197,0.185,1.23,,,,,,,,,88990,4087,1.951,0.09,3051,0.067,0.077,13,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/7/2020,5371,163,134.714,282,9,9.143,117.77,3.574,2.954,6.183,0.197,0.2,1.26,,,,,,,,,92920,3930,2.037,0.086,3204,0.07,0.077,13,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/8/2020,5611,240,154.143,293,11,9.714,123.033,5.262,3.38,6.425,0.241,0.213,1.31,,,,,,,,,96599,3679,2.118,0.081,3293,0.072,0.079,12.7,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/9/2020,5776,165,156.429,300,7,9,126.65,3.618,3.43,6.578,0.153,0.197,1.35,,,,,,,,,100196,3597,2.197,0.079,3479,0.076,0.081,12.3,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/10/2020,6034,258,178.714,305,5,8.429,132.308,5.657,3.919,6.688,0.11,0.185,1.4,,,,,,,,,102480,2284,2.247,0.05,3501,0.077,0.084,11.9,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/11/2020,6278,244,198.714,314,9,7.714,137.658,5.35,4.357,6.885,0.197,0.169,1.42,,,,,,,,,106160,3680,2.328,0.081,3617,0.079,0.089,11.2,tests performed,,,,,,,,,,,,,,94.44,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/12/2020,6563,285,220.429,319,5,7.857,143.907,6.249,4.833,6.995,0.11,0.172,1.43,,,,,,,,,109935,3775,2.411,0.083,3576,0.078,0.094,10.6,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/13/2020,6879,316,238.714,329,10,8,150.836,6.929,5.234,7.214,0.219,0.175,1.42,,,,,,,,,114301,4366,2.506,0.096,3616,0.079,0.097,10.3,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/14/2020,7134,255,251.857,353,24,10.143,156.427,5.591,5.522,7.74,0.526,0.222,1.41,,,,,,,,,118518,4217,2.599,0.092,3657,0.08,0.098,10.2,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/15/2020,7479,345,266.857,356,3,9,163.992,7.565,5.851,7.806,0.066,0.197,1.42,,,,,,,,,122938,4420,2.696,0.097,3763,0.083,0.103,9.7,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/16/2020,7805,326,289.857,363,7,9,171.14,7.148,6.356,7.96,0.153,0.197,1.43,,,,,,,,,126700,3762,2.778,0.082,3786,0.083,0.107,9.3,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/17/2020,8068,263,290.571,373,10,9.714,176.907,5.767,6.371,8.179,0.219,0.213,1.45,,,,,,,,,129513,2813,2.84,0.062,3862,0.085,0.106,9.4,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/18/2020,8371,303,299,382,9,9.714,183.551,6.644,6.556,8.376,0.197,0.213,1.48,,,,,,,,,133659,4146,2.931,0.091,3928,0.086,0.108,9.3,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/19/2020,8809,438,320.857,393,11,10.571,193.155,9.604,7.035,8.617,0.241,0.232,1.52,,,,,,,,,139275,5616,3.054,0.123,4191,0.092,0.11,9.1,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/20/2020,9283,474,343.429,403,10,10.571,203.549,10.393,7.53,8.837,0.219,0.232,1.54,,,,,,,,,145154,5879,3.183,0.129,4408,0.097,0.114,8.8,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/21/2020,9931,648,399.571,416,13,9,217.757,14.209,8.761,9.122,0.285,0.197,1.56,,,,,,,,,151077,5923,3.313,0.13,4651,0.102,0.122,8.2,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/22/2020,10649,718,452.857,433,17,11,233.501,15.744,9.93,9.494,0.373,0.241,1.56,,,,,,,,,156780,5703,3.438,0.125,4835,0.106,0.131,7.6,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/23/2020,11353,704,506.857,445,12,11.714,248.938,15.437,11.114,9.758,0.263,0.257,1.54,,,,,,,,,161596,4816,3.543,0.106,4985,0.109,0.137,7.3,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/24/2020,12076,723,572.571,452,7,11.286,264.791,15.853,12.555,9.911,0.153,0.247,1.5,,,,,,,,,165326,3730,3.625,0.082,5116,0.112,0.141,7.1,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/25/2020,12628,552,608.143,467,15,12.143,276.894,12.104,13.335,10.24,0.329,0.266,1.44,,,,,,,,,169500,4174,3.717,0.092,5120,0.112,0.145,6.9,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/26/2020,13228,600,631.286,484,17,13,290.051,13.156,13.842,10.613,0.373,0.285,1.4,,,,,,,,,174454,4954,3.825,0.109,5026,0.11,0.152,6.6,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/27/2020,13933,705,664.286,500,16,13.857,305.509,15.459,14.566,10.964,0.351,0.304,1.36,,,,,,,,,180437,5983,3.956,0.131,5040,0.111,0.156,6.4,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/28/2020,14702,769,681.571,508,8,13.143,322.371,16.862,14.945,11.139,0.175,0.288,1.33,,,,,,,,,186457,6020,4.088,0.132,5054,0.111,0.158,6.3,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/29/2020,15419,717,681.429,520,12,12.429,338.093,15.722,14.942,11.402,0.263,0.273,1.31,,,,,,,,,193295,6838,4.238,0.15,5216,0.114,0.156,6.4,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/30/2020,16214,795,694.429,528,8,11.857,355.525,17.432,15.227,11.577,0.175,0.26,1.3,,,,,,,,,198889,5594,4.361,0.123,5328,0.117,0.154,6.5,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,5/31/2020,16851,637,682.143,539,11,12.429,369.492,13.968,14.957,11.819,0.241,0.273,1.29,,,,,,,,,202726,3837,4.445,0.084,5343,0.117,0.156,6.4,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,-3225.1,-2.46,-5.97,-70.71684684
ARG,South America,Argentina,6/1/2020,17415,564,683.857,556,17,12.714,381.859,12.367,14.995,12.191,0.373,0.279,1.28,,,,,,,,,207982,5256,4.56,0.115,5497,0.121,0.161,6.2,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/2/2020,18319,904,727.286,569,13,12.143,401.681,19.822,15.947,12.476,0.285,0.266,1.28,,,,,,,,,213768,5786,4.687,0.127,5616,0.123,0.165,6.1,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/3/2020,19268,949,762.143,583,14,11.857,422.49,20.809,16.712,12.783,0.307,0.26,1.28,,,,,,,,,220739,6971,4.84,0.153,5757,0.126,0.169,5.9,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/4/2020,20197,929,785,608,25,14.286,442.86,20.37,17.213,13.332,0.548,0.313,1.27,,,,,,,,,227310,6571,4.984,0.144,5836,0.128,0.172,5.8,tests performed,,,,,,,,,,,,,,90.74,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/5/2020,21037,840,802.571,632,24,16,461.279,18.419,17.598,13.858,0.526,0.351,1.26,,,,,,,,,234145,6835,5.134,0.15,5836,0.128,0.174,5.7,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/6/2020,22020,983,829.429,648,16,17.143,482.833,21.554,18.187,14.209,0.351,0.376,1.27,,,,,,,,,240545,6400,5.274,0.14,5951,0.13,0.183,5.5,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/7/2020,22794,774,849,664,16,17.857,499.805,16.972,18.616,14.56,0.351,0.392,1.28,,,,,,,,,243956,3411,5.349,0.075,5890,0.129,0.185,5.4,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/8/2020,23620,826,886.429,693,29,19.571,517.916,18.112,19.437,15.195,0.636,0.429,1.3,,,,,,,,,250265,6309,5.488,0.138,6040,0.132,0.186,5.4,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/9/2020,24761,1141,920.286,717,24,21.143,542.935,25.019,20.179,15.722,0.526,0.464,1.31,,,,,,,,,257679,7414,5.65,0.163,6273,0.138,0.191,5.2,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
ARG,South America,Argentina,6/10/2020,25987,1226,959.857,735,18,21.714,569.818,26.883,21.047,16.116,0.395,0.476,1.33,,,,,,,,,265728,8049,5.827,0.176,6427,0.141,0.197,5.1,tests performed,,,,,,,,,,,,,,88.89,45605823,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,,,,
