new_cases,population
89706,1393409033
95735,1393409033
96551,1393409033
97570,1393409033
94372,1393409033
92071,1393409033
83809,1393409033
90123,1393409033
97894,1393409033
96424,1393409033
93337,1393409033
92605,1393409033
86961,1393409033
75083,1393409033
83347,1393409033
86508,1393409033
86052,1393409033
85362,1393409033
88600,1393409033
82170,1393409033
70589,1393409033
80472,1393409033
86821,1393409033
81484,1393409033
79476,1393409033
75829,1393409033
74442,1393409033
61267,1393409033
72049,1393409033
78524,1393409033
70496,1393409033
73272,1393409033
74383,1393409033
66732,1393409033
55342,1393409033
63509,1393409033
67708,1393409033
63371,1393409033
62212,1393409033
61871,1393409033
55722,1393409033
46790,1393409033
54044,1393409033
55839,1393409033
54366,1393409033
53370,1393409033
50129,1393409033
45148,1393409033
36470,1393409033
43893,1393409033
49881,1393409033
48648,1393409033
48268,1393409033
46963,1393409033
45231,1393409033
38310,1393409033
46253,1393409033
50210,1393409033
47638,1393409033
50356,1393409033
45674,1393409033
45903,1393409033
38073,1393409033
44281,1393409033
47905,1393409033
44879,1393409033
44684,1393409033
41100,1393409033
30548,1393409033
29163,1393409033
38617,1393409033
45576,1393409033
45882,1393409033
46232,1393409033
45209,1393409033
44059,1393409033
37975,1393409033
44376,1393409033
44489,1393409033
43082,1393409033
41322,1393409033
41810,1393409033
38772,1393409033
31118,1393409033
36604,1393409033
35551,1393409033
36595,1393409033
36652,1393409033
36011,1393409033
32981,1393409033
26567,1393409033
32080,1393409033
31521,1393409033
29373,1393409033
30031,1393409033
30254,1393409033
27071,1393409033
22065,1393409033
26382,1393409033
24010,1393409033
22890,1393409033
25152,1393409033
26624,1393409033
24337,1393409033
19556,1393409033
23950,1393409033
24712,1393409033
23067,1393409033
22273,1393409033
18732,1393409033
20021,1393409033
16432,1393409033
20549,1393409033
21822,1393409033
20035,1393409033
19079,1393409033
18177,1393409033
16504,1393409033
16375,1393409033
18088,1393409033
20346,1393409033
18139,1393409033
0,1393409033
36867,1393409033
16311,1393409033
12584,1393409033
15968,1393409033
16946,1393409033
15590,1393409033
15158,1393409033
15144,1393409033
13788,1393409033
10050,1393409033
13816,1393409033
15244,1393409033
14545,1393409033
14256,1393409033
14849,1393409033
13203,1393409033
9102,1393409033
12689,1393409033
11666,1393409033
18855,1393409033
13082,1393409033
13044,1393409033
11436,1393409033
8635,1393409033
11039,1393409033
12899,1393409033
12408,1393409033
11713,1393409033
12059,1393409033
11831,1393409033
9110,1393409033
11067,1393409033
12923,1393409033
9309,1393409033
12143,1393409033
12194,1393409033
11649,1393409033
9121,1393409033
11610,1393409033
12881,1393409033
13193,1393409033
13993,1393409033
14264,1393409033
14199,1393409033
10584,1393409033
13742,1393409033
16738,1393409033
16577,1393409033
16488,1393409033
16752,1393409033
15510,1393409033
12286,1393409033
14989,1393409033
17407,1393409033
16838,1393409033
18284,1393409033
18754,1393409033
18599,1393409033
15388,1393409033
17921,1393409033
22854,1393409033
23285,1393409033
24882,1393409033
25320,1393409033
26291,1393409033
24492,1393409033
28903,1393409033
35871,1393409033
39726,1393409033
40953,1393409033
43846,1393409033
46951,1393409033
40715,1393409033
47262,1393409033
53476,1393409033
59118,1393409033
62258,1393409033
62714,1393409033
68020,1393409033
56211,1393409033
53480,1393409033
72330,1393409033
81466,1393409033
89129,1393409033
93249,1393409033
103558,1393409033
96982,1393409033
115736,1393409033
126789,1393409033
131968,1393409033
145384,1393409033
152879,1393409033
168912,1393409033
161736,1393409033
184372,1393409033
200739,1393409033
217353,1393409033
234692,1393409033
261394,1393409033
273802,1393409033
259167,1393409033
295158,1393409033
314644,1393409033
332921,1393409033
346786,1393409033
349691,1393409033
352991,1393409033
323023,1393409033
360927,1393409033
379308,1393409033
386555,1393409033
401993,1393409033
392488,1393409033
368060,1393409033
357316,1393409033
382146,1393409033
412431,1393409033
414188,1393409033
401078,1393409033
403405,1393409033
366494,1393409033
329942,1393409033
348421,1393409033
362727,1393409033
343144,1393409033
326098,1393409033
311170,1393409033
281386,1393409033
263533,1393409033
267334,1393409033
276110,1393409033
259551,1393409033
257299,1393409033
240842,1393409033
222315,1393409033
196427,1393409033
208921,1393409033
211298,1393409033
186364,1393409033
173790,1393409033
165553,1393409033
152734,1393409033
127510,1393409033
132788,1393409033
134154,1393409033
132364,1393409033
120529,1393409033
114460,1393409033
100636,1393409033
86498,1393409033
92596,1393409033
93463,1393409033
92291,1393409033
84332,1393409033
80834,1393409033
70421,1393409033
60471,1393409033
62224,1393409033
67208,1393409033
62480,1393409033
60753,1393409033
58226,1393409033
53449,1393409033
42640,1393409033
50848,1393409033
54069,1393409033
51667,1393409033
48698,1393409033
50040,1393409033
46148,1393409033
37566,1393409033
45951,1393409033
48786,1393409033
46617,1393409033
44111,1393409033
43071,1393409033
39796,1393409033
34703,1393409033
43733,1393409033
45892,1393409033
43393,1393409033
42766,1393409033
41506,1393409033
37154,1393409033
32906,1393409033
38865,1393409033
41733,1393409033
38949,1393409033
38079,1393409033
41157,1393409033
38164,1393409033
30093,1393409033
42015,1393409033
41383,1393409033
35342,1393409033
39097,1393409033
39742,1393409033
39361,1393409033
29689,1393409033
43654,1393409033
43509,1393409033
44230,1393409033
41649,1393409033
41831,1393409033
40134,1393409033
30549,1393409033
42625,1393409033
42982,1393409033
44643,1393409033
38628,1393409033
39070,1393409033
35499,1393409033
28204,1393409033
38353,1393409033
41195,1393409033
40120,1393409033
38667,1393409033
36083,1393409033
32937,1393409033
25166,1393409033
35178,1393409033
36401,1393409033
36571,1393409033
34457,1393409033
30948,1393409033
25072,1393409033
25467,1393409033
37593,1393409033
46164,1393409033
44658,1393409033
46759,1393409033
45083,1393409033
42909,1393409033
30941,1393409033
41965,1393409033
47092,1393409033
45352,1393409033
42618,1393409033
42766,1393409033
38948,1393409033
31222,1393409033
37875,1393409033
43263,1393409033
34973,1393409033
33376,1393409033
28591,1393409033
27254,1393409033
25404,1393409033
27176,1393409033
30570,1393409033
34403,1393409033
35662,1393409033
30773,1393409033
30256,1393409033
26115,1393409033
26964,1393409033
31923,1393409033
31382,1393409033
29616,1393409033
28326,1393409033
26041,1393409033
18795,1393409033
18870,1393409033
23529,1393409033
26727,1393409033
24354,1393409033
22842,1393409033
20799,1393409033
18346,1393409033
18833,1393409033
22431,1393409033
21257,1393409033
19740,1393409033
18166,1393409033
18132,1393409033
14313,1393409033
15823,1393409033
18987,1393409033
16862,1393409033
15981,1393409033
14146,1393409033
13596,1393409033
13058,1393409033
14623,1393409033
18454,1393409033
15786,1393409033
16326,1393409033
15906,1393409033
14306,1393409033
12428,1393409033
13451,1393409033
16156,1393409033
14348,1393409033
14313,1393409033
12830,1393409033
12514,1393409033
10423,1393409033
11903,1393409033
12885,1393409033
12729,1393409033
10929,1393409033
10826,1393409033
11478,1393409033
10126,1393409033
11466,1393409033
13091,1393409033
12516,1393409033
11850,1393409033
11271,1393409033
10229,1393409033
8865,1393409033
10197,1393409033
11919,1393409033
11106,1393409033
10302,1393409033
10488,1393409033
8488,1393409033
7579,1393409033
9283,1393409033
9119,1393409033
10549,1393409033
8318,1393409033
8774,1393409033
8309,1393409033
6990,1393409033
8954,1393409033
9765,1393409033
9216,1393409033
8603,1393409033
0,1393409033
17201,1393409033
6822,1393409033
8439,1393409033
9419,1393409033
8402,1393409033
7990,1393409033
7877,1393409033
7350,1393409033
5784,1393409033
6984,1393409033
7974,1393409033
7447,1393409033
0,1393409033
7145,1393409033
13644,1393409033
5326,1393409033
6317,1393409033
7495,1393409033
6650,1393409033
7189,1393409033
6987,1393409033
6531,1393409033
6358,1393409033
9195,1393409033
13154,1393409033
16764,1393409033
22775,1393409033
27553,1393409033
33750,1393409033
37379,1393409033
58097,1393409033
90928,1393409033
117100,1393409033
141986,1393409033
159632,1393409033
179723,1393409033
168063,1393409033
194720,1393409033
247417,1393409033
264202,1393409033
268833,1393409033
271202,1393409033
258089,1393409033
238018,1393409033
282970,1393409033
317532,1393409033
347254,1393409033
337704,1393409033
333533,1393409033
306064,1393409033
255874,1393409033
285914,1393409033
286384,1393409033
251209,1393409033
235532,1393409033
234281,1393409033
209918,1393409033
167059,1393409033
161386,1393409033
172433,1393409033
149394,1393409033
127952,1393409033
107474,1393409033
83876,1393409033
67597,1393409033
71365,1393409033
67084,1393409033
58077,1393409033
50407,1393409033
44877,1393409033
34113,1393409033
27409,1393409033
30615,1393409033
30757,1393409033
25920,1393409033
22270,1393409033
19968,1393409033
16051,1393409033
13405,1393409033
15102,1393409033
14148,1393409033
13166,1393409033
11499,1393409033
10273,1393409033
8013,1393409033
6915,1393409033
7554,1393409033
6561,1393409033
6396,1393409033
5921,1393409033
5476,1393409033
4362,1393409033
3993,1393409033
4575,1393409033
4184,1393409033
4194,1393409033
3614,1393409033
3116,1393409033
2,276361788
0,276361788
0,276361788
0,276361788
2,276361788
0,276361788
2,276361788
13,276361788
8,276361788
7,276361788
0,276361788
35,276361788
27,276361788
21,276361788
17,276361788
38,276361788
55,276361788
84,276361788
58,276361788
81,276361788
64,276361788
65,276361788
107,276361788
104,276361788
103,276361788
153,276361788
109,276361788
130,276361788
129,276361788
114,276361788
149,276361788
113,276361788
196,276361788
106,276361788
181,276361788
218,276361788
247,276361788
218,276361788
337,276361788
219,276361788
330,276361788
399,276361788
316,276361788
282,276361788
297,276361788
380,276361788
407,276361788
325,276361788
327,276361788
185,276361788
375,276361788
283,276361788
357,276361788
436,276361788
396,276361788
275,276361788
214,276361788
415,276361788
260,276361788
347,276361788
433,276361788
292,276361788
349,276361788
395,276361788
484,276361788
367,276361788
338,276361788
336,276361788
533,276361788
387,276361788
233,276361788
484,276361788
689,276361788
568,276361788
490,276361788
529,276361788
489,276361788
496,276361788
486,276361788
693,276361788
973,276361788
634,276361788
949,276361788
526,276361788
479,276361788
415,276361788
686,276361788
687,276361788
678,276361788
557,276361788
700,276361788
467,276361788
609,276361788
684,276361788
585,276361788
703,276361788
993,276361788
672,276361788
847,276361788
1043,276361788
1240,276361788
979,276361788
1111,276361788
1014,276361788
857,276361788
1017,276361788
1106,276361788
1031,276361788
1331,276361788
1041,276361788
1226,276361788
862,276361788
954,276361788
1051,276361788
1113,276361788
1178,276361788
1240,276361788
1385,276361788
1198,276361788
1082,276361788
1293,276361788
1385,276361788
1624,276361788
1301,276361788
1447,276361788
1607,276361788
1209,276361788
1268,276361788
1853,276361788
2657,276361788
1611,276361788
1671,276361788
1681,276361788
1282,276361788
1591,276361788
1522,276361788
1574,276361788
1462,276361788
1752,276361788
1639,276361788
1693,276361788
1655,276361788
1882,276361788
1906,276361788
1761,276361788
1868,276361788
1492,276361788
1525,276361788
1748,276361788
2381,276361788
1904,276361788
2040,276361788
1560,276361788
1519,276361788
1679,276361788
1922,276361788
1815,276361788
1882,276361788
2473,276361788
2277,276361788
1893,276361788
1687,276361788
1693,276361788
1942,276361788
2098,276361788
2307,276361788
2345,276361788
2081,276361788
1821,276361788
1673,276361788
1902,276361788
2266,276361788
2197,276361788
2090,276361788
2037,276361788
1877,276361788
2447,276361788
2306,276361788
2719,276361788
3003,276361788
3308,276361788
2858,276361788
2743,276361788
2775,276361788
3075,276361788
3622,276361788
3269,276361788
3128,276361788
3444,276361788
2880,276361788
3046,276361788
3307,276361788
3861,276361788
3737,276361788
3806,276361788
3636,276361788
3141,276361788
3507,276361788
3963,276361788
3635,276361788
3891,276361788
4168,276361788
3989,276361788
4176,276361788
4071,276361788
4465,276361788
4634,276361788
4823,276361788
4494,276361788
3874,276361788
3509,276361788
4002,276361788
4284,276361788
4174,276361788
4317,276361788
4007,276361788
3992,276361788
3622,276361788
4056,276361788
4538,276361788
4850,276361788
4094,276361788
4294,276361788
4497,276361788
3267,276361788
3906,276361788
4127,276361788
4411,276361788
4301,276361788
4301,276361788
4105,276361788
3373,276361788
3602,276361788
4267,276361788
4432,276361788
4369,276361788
4070,276361788
3732,276361788
3222,276361788
3520,276361788
4029,276361788
3565,276361788
2897,276361788
3143,276361788
2696,276361788
2618,276361788
2973,276361788
3356,276361788
4065,276361788
3778,276361788
4262,276361788
3880,276361788
2853,276361788
3779,276361788
3770,276361788
4173,276361788
5444,276361788
5272,276361788
4106,276361788
3535,276361788
3807,276361788
4265,276361788
4798,276361788
4792,276361788
4998,276361788
4360,276361788
4442,276361788
4192,276361788
5534,276361788
4917,276361788
5828,276361788
5418,276361788
6267,276361788
4617,276361788
5092,276361788
5533,276361788
8369,276361788
5803,276361788
6027,276361788
6089,276361788
5754,276361788
5292,276361788
6058,276361788
6033,276361788
6310,276361788
6388,276361788
6189,276361788
5489,276361788
6120,276361788
6725,276361788
7354,276361788
6689,276361788
7751,276361788
6982,276361788
6848,276361788
6347,276361788
7514,276361788
7199,276361788
7259,276361788
6740,276361788
6528,276361788
5854,276361788
7903,276361788
8002,276361788
8074,276361788
8072,276361788
7203,276361788
6877,276361788
6753,276361788
7445,276361788
8854,276361788
9321,276361788
10617,276361788
10046,276361788
9640,276361788
8692,276361788
10047,276361788
11278,276361788
11557,276361788
12818,276361788
14224,276361788
11287,276361788
9086,276361788
10365,276361788
12568,276361788
11703,276361788
13632,276361788
12191,276361788
11788,276361788
9994,276361788
13094,276361788
11948,276361788
13695,276361788
13802,276361788
14518,276361788
12001,276361788
10994,276361788
10379,276361788
11984,276361788
11434,276361788
11749,276361788
12156,276361788
10827,276361788
8242,276361788
8700,276361788
8776,276361788
8435,276361788
9869,276361788
8844,276361788
6765,276361788
6462,276361788
10029,276361788
9687,276361788
9039,276361788
10614,276361788
8054,276361788
7300,276361788
10180,276361788
9775,276361788
7533,276361788
8493,276361788
8232,276361788
6208,276361788
5560,276361788
6680,276361788
5712,276361788
6808,276361788
7264,276361788
6971,276361788
5767,276361788
5826,276361788
6894,276361788
6389,276361788
5633,276361788
5144,276361788
6412,276361788
4607,276361788
4714,276361788
5589,276361788
5414,276361788
6825,276361788
6570,276361788
6279,276361788
5656,276361788
4396,276361788
5744,276361788
5297,276361788
5227,276361788
6107,276361788
4982,276361788
4461,276361788
4083,276361788
5008,276361788
4682,276361788
5937,276361788
6142,276361788
5325,276361788
4345,276361788
6731,276361788
3712,276361788
4549,276361788
4860,276361788
5504,276361788
5265,276361788
4723,276361788
4127,276361788
4829,276361788
5702,276361788
5656,276361788
6177,276361788
5363,276361788
5041,276361788
4585,276361788
4952,276361788
5549,276361788
5720,276361788
6243,276361788
5436,276361788
4544,276361788
